NO.,Code,ShotCnt,AlarmDescription,StartTime,ResetTime
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 8:31:50,4/2/2019 8:31:57
 ,5951,1,ERR_0F_TEMPERR,4/2/2019 8:31:50,4/2/2019 8:31:57
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 8:31:50,4/2/2019 8:31:57
 ,5947,1,ERR_0F_TEMPERR,4/2/2019 8:31:50,4/2/2019 8:31:57
 ,5946,1,ERR_0F_TEMPERR,4/2/2019 8:31:50,4/2/2019 8:31:57
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 8:31:46,4/2/2019 8:31:56
 ,5940,1,ERR_0F_TEMPERR,4/2/2019 8:31:46,4/2/2019 8:31:56
 ,6377,1,ERR_0F_TEMPERR,4/2/2019 8:31:46,4/2/2019 8:31:56
 ,5937,1,ERR_0F_TEMPERR,4/2/2019 8:31:46,4/2/2019 8:31:56
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 8:31:46,4/2/2019 8:31:56
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 8:31:46,4/2/2019 8:31:56
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 8:31:46,4/2/2019 8:31:56
 ,5931,1,ERR_0F_TEMPERR,4/2/2019 8:31:46,4/2/2019 8:31:56
 ,5930,1,ERR_0F_TEMPERR,4/2/2019 8:31:45,4/2/2019 8:31:56
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 8:31:42,4/2/2019 8:31:42
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,5923,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 8:31:38,4/2/2019 8:31:41
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 8:31:37,4/2/2019 8:31:40
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 8:31:37,4/2/2019 8:31:40
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 8:31:37,4/2/2019 8:31:40
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 8:31:34,4/2/2019 8:31:40
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:40
 ,5910,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:40
 ,5907,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:40
 ,5906,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:40
 ,5905,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:40
 ,5904,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:39
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:39
 ,5902,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:39
 ,5898,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:39
 ,5897,1,ERR_0F_TEMPERR,4/2/2019 8:31:33,4/2/2019 8:31:39
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 8:31:29,4/2/2019 8:31:31
 ,6362,1,ERR_0F_TEMPERR,4/2/2019 8:31:29,4/2/2019 8:31:31
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 8:31:29,4/2/2019 8:31:31
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 8:31:29,4/2/2019 8:31:31
 ,6019,1,ERR_0F_TEMPERR,4/2/2019 8:31:29,4/2/2019 8:31:31
 ,6018,1,ERR_0F_TEMPERR,4/2/2019 8:31:29,4/2/2019 8:31:30
 ,6017,1,ERR_0F_TEMPERR,4/2/2019 8:31:29,4/2/2019 8:31:30
 ,6016,1,ERR_0F_TEMPERR,4/2/2019 8:31:28,4/2/2019 8:31:30
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 8:31:28,4/2/2019 8:31:30
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 8:31:28,4/2/2019 8:31:30
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 8:31:28,4/2/2019 8:31:30
 ,6010,1,ERR_0F_TEMPERR,4/2/2019 8:31:28,4/2/2019 8:31:30
 ,6009,1,ERR_0F_TEMPERR,4/2/2019 8:31:28,4/2/2019 8:31:30
 ,6008,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:25
 ,6007,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:25
 ,6005,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:25
 ,6004,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:24
 ,6003,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:24
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:24
 ,5999,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:24
 ,5998,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:24
 ,5997,1,ERR_0F_TEMPERR,4/2/2019 8:31:19,4/2/2019 8:31:24
 ,5996,1,ERR_0F_TEMPERR,4/2/2019 8:31:18,4/2/2019 8:31:24
 ,5994,1,ERR_0F_TEMPERR,4/2/2019 8:31:18,4/2/2019 8:31:24
 ,5993,1,ERR_0F_TEMPERR,4/2/2019 8:31:18,4/2/2019 8:31:24
 ,5992,1,ERR_0F_TEMPERR,4/2/2019 8:31:15,4/2/2019 8:31:23
 ,5991,1,ERR_0F_TEMPERR,4/2/2019 8:31:15,4/2/2019 8:31:23
 ,5988,1,ERR_0F_TEMPERR,4/2/2019 8:31:15,4/2/2019 8:31:23
 ,5987,1,ERR_0F_TEMPERR,4/2/2019 8:31:15,4/2/2019 8:31:23
 ,5986,1,ERR_0F_TEMPERR,4/2/2019 8:31:15,4/2/2019 8:31:23
 ,5985,1,ERR_0F_TEMPERR,4/2/2019 8:31:15,4/2/2019 8:31:23
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 8:31:15,4/2/2019 8:31:23
 ,5983,1,ERR_0F_TEMPERR,4/2/2019 8:31:14,4/2/2019 8:31:23
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 8:31:14,4/2/2019 8:31:23
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 8:31:14,4/2/2019 8:31:23
 ,5978,1,ERR_0F_TEMPERR,4/2/2019 8:31:14,4/2/2019 8:31:22
 ,5977,1,ERR_0F_TEMPERR,4/2/2019 8:31:14,4/2/2019 8:31:22
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:22
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:22
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:22
 ,5972,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:22
 ,5970,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:22
 ,5969,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:22
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:22
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:22
 ,5966,1,ERR_0F_TEMPERR,4/2/2019 8:31:10,4/2/2019 8:31:21
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 8:31:9,4/2/2019 8:31:21
 ,5962,1,ERR_0F_TEMPERR,4/2/2019 8:31:9,4/2/2019 8:31:21
 ,5961,1,ERR_0F_TEMPERR,4/2/2019 8:31:9,4/2/2019 8:31:21
 ,5960,1,ERR_0F_TEMPERR,4/2/2019 8:31:7,4/2/2019 8:31:21
 ,5957,1,ERR_0F_TEMPERR,4/2/2019 8:31:7,4/2/2019 8:31:21
 ,5955,1,ERR_0F_TEMPERR,4/2/2019 8:31:7,4/2/2019 8:31:21
 ,5954,1,ERR_0F_TEMPERR,4/2/2019 8:31:6,4/2/2019 8:31:21
 ,5953,1,ERR_0F_TEMPERR,4/2/2019 8:31:6,4/2/2019 8:31:21
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 8:31:6,4/2/2019 8:31:21
 ,5950,1,ERR_0F_TEMPERR,4/2/2019 8:31:6,4/2/2019 8:31:20
 ,5949,1,ERR_0F_TEMPERR,4/2/2019 8:31:6,4/2/2019 8:31:20
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 8:31:6,4/2/2019 8:31:20
 ,5947,1,ERR_0F_TEMPERR,4/2/2019 8:31:6,4/2/2019 8:31:20
 ,5946,1,ERR_0F_TEMPERR,4/2/2019 8:31:6,4/2/2019 8:31:20
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 8:31:1,4/2/2019 8:31:20
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 8:31:1,4/2/2019 8:31:20
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 8:31:1,4/2/2019 8:31:20
 ,6377,1,ERR_0F_TEMPERR,4/2/2019 8:31:1,4/2/2019 8:31:20
 ,5937,1,ERR_0F_TEMPERR,4/2/2019 8:31:1,4/2/2019 8:31:20
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 8:31:1,4/2/2019 8:31:19
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 8:31:1,4/2/2019 8:31:19
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 8:30:56,4/2/2019 8:30:58
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 8:30:56,4/2/2019 8:30:58
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 8:30:56,4/2/2019 8:30:58
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:58
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:58
 ,5923,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:58
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:57
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:57
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:57
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:57
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:57
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 8:30:55,4/2/2019 8:30:57
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 8:30:50,4/2/2019 8:30:57
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 8:30:50,4/2/2019 8:30:57
 ,5908,1,ERR_0F_TEMPERR,4/2/2019 8:30:50,4/2/2019 8:30:57
 ,5907,1,ERR_0F_TEMPERR,4/2/2019 8:30:50,4/2/2019 8:30:57
 ,5906,1,ERR_0F_TEMPERR,4/2/2019 8:30:49,4/2/2019 8:30:56
 ,5905,1,ERR_0F_TEMPERR,4/2/2019 8:30:49,4/2/2019 8:30:56
 ,5904,1,ERR_0F_TEMPERR,4/2/2019 8:30:49,4/2/2019 8:30:56
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 8:30:49,4/2/2019 8:30:56
 ,5898,1,ERR_0F_TEMPERR,4/2/2019 8:30:49,4/2/2019 8:30:56
 ,5897,1,ERR_0F_TEMPERR,4/2/2019 8:30:49,4/2/2019 8:30:56
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 8:30:42,4/2/2019 8:30:42
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:41
 ,6362,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:41
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:41
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:41
 ,6020,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:41
 ,6019,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:41
 ,6016,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:41
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:40
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 8:30:34,4/2/2019 8:30:40
 ,6013,1,ERR_0F_TEMPERR,4/2/2019 8:30:33,4/2/2019 8:30:40
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 8:30:33,4/2/2019 8:30:40
 ,6010,1,ERR_0F_TEMPERR,4/2/2019 8:30:33,4/2/2019 8:30:40
 ,6009,1,ERR_0F_TEMPERR,4/2/2019 8:30:33,4/2/2019 8:30:40
 ,6008,1,ERR_0F_TEMPERR,4/2/2019 8:30:30,4/2/2019 8:30:40
 ,6007,1,ERR_0F_TEMPERR,4/2/2019 8:30:30,4/2/2019 8:30:40
 ,6004,1,ERR_0F_TEMPERR,4/2/2019 8:30:30,4/2/2019 8:30:40
 ,6003,1,ERR_0F_TEMPERR,4/2/2019 8:30:29,4/2/2019 8:30:40
 ,6002,1,ERR_0F_TEMPERR,4/2/2019 8:30:29,4/2/2019 8:30:39
 ,6001,1,ERR_0F_TEMPERR,4/2/2019 8:30:29,4/2/2019 8:30:39
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 8:30:29,4/2/2019 8:30:39
 ,5999,1,ERR_0F_TEMPERR,4/2/2019 8:30:29,4/2/2019 8:30:39
 ,5996,1,ERR_0F_TEMPERR,4/2/2019 8:30:29,4/2/2019 8:30:39
 ,5995,1,ERR_0F_TEMPERR,4/2/2019 8:30:29,4/2/2019 8:30:39
 ,5993,1,ERR_0F_TEMPERR,4/2/2019 8:30:29,4/2/2019 8:30:39
 ,5992,1,ERR_0F_TEMPERR,4/2/2019 8:30:26,4/2/2019 8:30:39
 ,5991,1,ERR_0F_TEMPERR,4/2/2019 8:30:26,4/2/2019 8:30:39
 ,5988,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:39
 ,5987,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:39
 ,5986,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:38
 ,5985,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:38
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:38
 ,5982,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:38
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:38
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:38
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:38
 ,5978,1,ERR_0F_TEMPERR,4/2/2019 8:30:25,4/2/2019 8:30:38
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 8:30:22,4/2/2019 8:30:38
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:38
 ,5972,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5971,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5970,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5969,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5963,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5962,1,ERR_0F_TEMPERR,4/2/2019 8:30:21,4/2/2019 8:30:37
 ,5959,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:37
 ,5957,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5955,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5954,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5953,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5950,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5949,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5947,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5946,1,ERR_0F_TEMPERR,4/2/2019 8:30:17,4/2/2019 8:30:36
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 8:30:12,4/2/2019 8:30:12
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 8:30:6,4/2/2019 8:30:9
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 8:30:6,4/2/2019 8:30:8
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 8:30:6,4/2/2019 8:30:8
 ,5940,1,ERR_0F_TEMPERR,4/2/2019 8:30:6,4/2/2019 8:30:8
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 8:30:6,4/2/2019 8:30:8
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 8:30:5,4/2/2019 8:30:8
 ,5934,1,ERR_0F_TEMPERR,4/2/2019 8:30:5,4/2/2019 8:30:8
 ,5933,1,ERR_0F_TEMPERR,4/2/2019 8:30:5,4/2/2019 8:30:8
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 8:30:5,4/2/2019 8:30:8
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 8:30:1,4/2/2019 8:30:8
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 8:30:1,4/2/2019 8:30:8
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 8:30:1,4/2/2019 8:30:7
 ,5923,1,ERR_0F_TEMPERR,4/2/2019 8:30:1,4/2/2019 8:30:7
 ,5922,1,ERR_0F_TEMPERR,4/2/2019 8:30:1,4/2/2019 8:30:7
 ,5921,1,ERR_0F_TEMPERR,4/2/2019 8:30:1,4/2/2019 8:30:7
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 8:30:1,4/2/2019 8:30:7
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 8:30:1,4/2/2019 8:30:7
 ,5931,1,ERR_0F_TEMPERR,4/2/2019 8:29:56,4/2/2019 8:30:8
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 8:29:55,4/2/2019 8:30:0
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 8:29:54,4/2/2019 8:30:7
 ,5910,1,ERR_0F_TEMPERR,4/2/2019 8:29:54,4/2/2019 8:30:7
 ,5909,1,ERR_0F_TEMPERR,4/2/2019 8:29:54,4/2/2019 8:30:7
 ,5908,1,ERR_0F_TEMPERR,4/2/2019 8:29:54,4/2/2019 8:30:7
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 8:29:54,4/2/2019 8:30:7
 ,5898,1,ERR_0F_TEMPERR,4/2/2019 8:29:53,4/2/2019 8:30:6
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 8:29:50,4/2/2019 8:30:12
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 8:29:50,4/2/2019 8:30:12
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 8:29:50,4/2/2019 8:30:11
 ,6020,1,ERR_0F_TEMPERR,4/2/2019 8:29:50,4/2/2019 8:30:11
 ,6019,1,ERR_0F_TEMPERR,4/2/2019 8:29:50,4/2/2019 8:30:11
 ,6017,1,ERR_0F_TEMPERR,4/2/2019 8:29:50,4/2/2019 8:30:11
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 8:29:50,4/2/2019 8:30:11
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 8:29:50,4/2/2019 8:30:11
 ,6013,1,ERR_0F_TEMPERR,4/2/2019 8:29:49,4/2/2019 8:30:11
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 8:29:49,4/2/2019 8:30:11
 ,6008,1,ERR_0F_TEMPERR,4/2/2019 8:29:48,4/2/2019 8:30:11
 ,6007,1,ERR_0F_TEMPERR,4/2/2019 8:29:48,4/2/2019 8:30:11
 ,6005,1,ERR_0F_TEMPERR,4/2/2019 8:29:48,4/2/2019 8:30:10
 ,6004,1,ERR_0F_TEMPERR,4/2/2019 8:29:47,4/2/2019 8:30:10
 ,6003,1,ERR_0F_TEMPERR,4/2/2019 8:29:47,4/2/2019 8:30:10
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 8:29:47,4/2/2019 8:30:10
 ,5999,1,ERR_0F_TEMPERR,4/2/2019 8:29:47,4/2/2019 8:30:10
 ,5998,1,ERR_0F_TEMPERR,4/2/2019 8:29:47,4/2/2019 8:30:10
 ,5997,1,ERR_0F_TEMPERR,4/2/2019 8:29:47,4/2/2019 8:30:10
 ,5996,1,ERR_0F_TEMPERR,4/2/2019 8:29:47,4/2/2019 8:30:10
 ,5995,1,ERR_0F_TEMPERR,4/2/2019 8:29:47,4/2/2019 8:30:10
 ,5992,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:10
 ,5990,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:10
 ,5989,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5988,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5987,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5986,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5982,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5978,1,ERR_0F_TEMPERR,4/2/2019 8:29:43,4/2/2019 8:30:9
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 8:29:38,4/2/2019 8:29:38
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 8:29:33,4/2/2019 8:29:38
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 8:29:33,4/2/2019 8:29:38
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 8:29:33,4/2/2019 8:29:38
 ,5972,1,ERR_0F_TEMPERR,4/2/2019 8:29:33,4/2/2019 8:29:38
 ,5970,1,ERR_0F_TEMPERR,4/2/2019 8:29:33,4/2/2019 8:29:37
 ,5969,1,ERR_0F_TEMPERR,4/2/2019 8:29:33,4/2/2019 8:29:37
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 8:29:33,4/2/2019 8:29:37
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 8:29:32,4/2/2019 8:29:37
 ,5966,1,ERR_0F_TEMPERR,4/2/2019 8:29:32,4/2/2019 8:29:37
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 8:29:32,4/2/2019 8:29:37
 ,5962,1,ERR_0F_TEMPERR,4/2/2019 8:29:32,4/2/2019 8:29:37
 ,5960,1,ERR_0F_TEMPERR,4/2/2019 8:29:28,4/2/2019 8:29:37
 ,5959,1,ERR_0F_TEMPERR,4/2/2019 8:29:28,4/2/2019 8:29:37
 ,5954,1,ERR_0F_TEMPERR,4/2/2019 8:29:27,4/2/2019 8:29:37
 ,5953,1,ERR_0F_TEMPERR,4/2/2019 8:29:27,4/2/2019 8:29:37
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 8:29:27,4/2/2019 8:29:37
 ,5951,1,ERR_0F_TEMPERR,4/2/2019 8:29:27,4/2/2019 8:29:36
 ,5950,1,ERR_0F_TEMPERR,4/2/2019 8:29:27,4/2/2019 8:29:36
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 8:29:27,4/2/2019 8:29:36
 ,5946,1,ERR_0F_TEMPERR,4/2/2019 8:29:27,4/2/2019 8:29:36
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 8:29:19,4/2/2019 8:29:36
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 8:29:19,4/2/2019 8:29:36
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 8:29:19,4/2/2019 8:29:36
 ,5940,1,ERR_0F_TEMPERR,4/2/2019 8:29:19,4/2/2019 8:29:36
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 8:29:19,4/2/2019 8:29:36
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 8:29:19,4/2/2019 8:29:36
 ,5934,1,ERR_0F_TEMPERR,4/2/2019 8:29:19,4/2/2019 8:29:36
 ,5933,1,ERR_0F_TEMPERR,4/2/2019 8:29:19,4/2/2019 8:29:35
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 8:29:18,4/2/2019 8:29:35
 ,5930,1,ERR_0F_TEMPERR,4/2/2019 8:29:18,4/2/2019 8:29:35
 ,5929,1,ERR_0F_TEMPERR,4/2/2019 8:29:18,4/2/2019 8:29:35
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 8:29:10,4/2/2019 8:29:15
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 8:29:10,4/2/2019 8:29:15
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 8:29:10,4/2/2019 8:29:15
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 8:29:10,4/2/2019 8:29:15
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 8:29:9,4/2/2019 8:29:15
 ,5923,1,ERR_0F_TEMPERR,4/2/2019 8:29:9,4/2/2019 8:29:15
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 8:29:9,4/2/2019 8:29:15
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 8:29:9,4/2/2019 8:29:15
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 8:29:9,4/2/2019 8:29:14
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 8:29:9,4/2/2019 8:29:14
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 8:29:9,4/2/2019 8:29:14
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 8:29:9,4/2/2019 8:29:14
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 8:29:5,4/2/2019 8:29:14
