NO.,Time,#1 SetValue,#1 RealValue,#2 SetValue,#2 RealValue,#3 SetValue,#3 RealValue,#4 SetValue,#4 RealValue,#5 SetValue,#5 RealValue,#6 SetValue,#6 RealValue,#7 SetValue,#7 RealValue,#8 SetValue,#8 RealValue,#9 SetValue,#9 RealValue
610,04/04/2019 14:40:31,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
611,04/04/2019 14:40:35,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
612,04/04/2019 14:40:39,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
613,04/04/2019 14:40:42,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
614,04/04/2019 14:40:46,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
615,04/04/2019 14:40:50,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
616,04/04/2019 14:40:54,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
617,04/04/2019 14:40:58,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
618,04/04/2019 14:41:02,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
619,04/04/2019 14:41:06,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
620,04/04/2019 14:41:10,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
621,04/04/2019 14:41:14,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
622,04/04/2019 14:41:18,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
623,04/04/2019 14:41:22,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
624,04/04/2019 14:41:26,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
625,04/04/2019 14:41:30,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
626,04/04/2019 14:41:34,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
627,04/04/2019 14:41:38,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
628,04/04/2019 14:41:42,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
629,04/04/2019 14:41:46,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
630,04/04/2019 14:41:50,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
631,04/04/2019 14:41:54,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
632,04/04/2019 14:41:58,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
633,04/04/2019 14:42:02,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
634,04/04/2019 14:42:06,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
635,04/04/2019 14:42:10,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
636,04/04/2019 14:42:14,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
637,04/04/2019 14:42:18,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
638,04/04/2019 14:42:22,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
639,04/04/2019 14:42:26,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
640,04/04/2019 14:42:29,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
641,04/04/2019 14:42:33,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
642,04/04/2019 14:42:37,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
643,04/04/2019 14:42:41,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
644,04/04/2019 14:42:45,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
645,04/04/2019 14:42:49,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
646,04/04/2019 14:42:53,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
647,04/04/2019 14:42:57,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
648,04/04/2019 14:43:01,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
649,04/04/2019 14:43:05,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
650,04/04/2019 14:43:09,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
651,04/04/2019 14:43:13,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
652,04/04/2019 14:43:17,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
653,04/04/2019 14:43:21,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
654,04/04/2019 14:43:25,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
655,04/04/2019 14:43:29,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
656,04/04/2019 14:43:33,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
657,04/04/2019 14:43:37,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
658,04/04/2019 14:43:41,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
659,04/04/2019 14:43:45,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
660,04/04/2019 14:43:49,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
661,04/04/2019 14:43:53,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
662,04/04/2019 14:43:57,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
663,04/04/2019 14:44:01,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
664,04/04/2019 14:44:05,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
665,04/04/2019 14:44:09,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
666,04/04/2019 14:44:13,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
667,04/04/2019 14:44:17,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
668,04/04/2019 14:44:20,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
669,04/04/2019 14:44:24,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
670,04/04/2019 14:44:28,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
671,04/04/2019 14:44:32,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
672,04/04/2019 14:44:36,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
673,04/04/2019 14:44:40,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
674,04/04/2019 14:44:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
675,04/04/2019 14:44:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
676,04/04/2019 14:44:52,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
677,04/04/2019 14:44:56,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
678,04/04/2019 14:45:00,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
679,04/04/2019 14:45:04,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
680,04/04/2019 14:45:08,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
681,04/04/2019 14:45:12,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
682,04/04/2019 14:45:16,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
683,04/04/2019 14:45:20,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
684,04/04/2019 14:45:24,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
685,04/04/2019 14:45:28,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
686,04/04/2019 14:45:32,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
687,04/04/2019 14:45:36,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
688,04/04/2019 14:45:40,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
689,04/04/2019 14:45:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
690,04/04/2019 14:45:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
691,04/04/2019 14:45:52,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
692,04/04/2019 14:45:56,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
693,04/04/2019 14:46:00,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
694,04/04/2019 14:46:04,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
695,04/04/2019 14:46:07,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
696,04/04/2019 14:46:11,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
697,04/04/2019 14:46:15,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
698,04/04/2019 14:46:19,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
699,04/04/2019 14:46:23,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
700,04/04/2019 14:46:27,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
701,04/04/2019 14:46:31,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
702,04/04/2019 14:46:35,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
703,04/04/2019 14:46:39,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
704,04/04/2019 14:46:43,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
705,04/04/2019 14:46:47,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
706,04/04/2019 14:46:51,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
707,04/04/2019 14:46:55,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
708,04/04/2019 14:46:59,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
709,04/04/2019 14:47:03,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
710,04/04/2019 14:47:07,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
711,04/04/2019 14:47:11,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
712,04/04/2019 14:47:15,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
713,04/04/2019 14:47:19,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
714,04/04/2019 14:47:23,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
715,04/04/2019 14:47:27,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
716,04/04/2019 14:47:31,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
717,04/04/2019 14:47:35,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
718,04/04/2019 14:47:39,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
719,04/04/2019 14:47:43,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
720,04/04/2019 14:47:47,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
721,04/04/2019 14:47:51,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
722,04/04/2019 14:47:55,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
723,04/04/2019 14:47:58,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
724,04/04/2019 14:48:02,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
725,04/04/2019 14:48:06,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
726,04/04/2019 14:48:10,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
727,04/04/2019 14:48:14,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
728,04/04/2019 14:48:18,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
729,04/04/2019 14:48:22,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
730,04/04/2019 14:48:26,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
731,04/04/2019 14:48:30,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
732,04/04/2019 14:48:34,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
733,04/04/2019 14:48:38,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
734,04/04/2019 14:48:42,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
735,04/04/2019 14:48:46,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
736,04/04/2019 14:48:50,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
737,04/04/2019 14:48:54,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
738,04/04/2019 14:48:58,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
739,04/04/2019 14:49:02,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
740,04/04/2019 14:49:06,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
741,04/04/2019 14:49:10,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
742,04/04/2019 14:49:14,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
743,04/04/2019 14:49:18,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
744,04/04/2019 14:49:22,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
745,04/04/2019 14:49:26,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
746,04/04/2019 14:49:30,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
747,04/04/2019 14:49:34,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
748,04/04/2019 14:49:38,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
749,04/04/2019 14:49:42,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
750,04/04/2019 14:49:45,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
751,04/04/2019 14:49:49,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
752,04/04/2019 14:49:53,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
753,04/04/2019 14:49:57,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
754,04/04/2019 14:50:01,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
755,04/04/2019 14:50:05,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
756,04/04/2019 14:50:09,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
757,04/04/2019 14:50:13,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
758,04/04/2019 14:50:17,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
759,04/04/2019 14:50:21,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
760,04/04/2019 14:50:25,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
761,04/04/2019 14:50:29,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
762,04/04/2019 14:50:33,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
763,04/04/2019 14:50:37,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
764,04/04/2019 14:50:41,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
765,04/04/2019 14:50:45,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
766,04/04/2019 14:50:49,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
767,04/04/2019 14:50:53,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
768,04/04/2019 14:50:57,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
769,04/04/2019 14:51:01,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
770,04/04/2019 14:51:05,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
771,04/04/2019 14:51:09,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
772,04/04/2019 14:51:13,290,250,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
773,04/04/2019 14:51:17,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
774,04/04/2019 14:51:21,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
775,04/04/2019 14:51:25,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
776,04/04/2019 14:51:29,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
777,04/04/2019 14:51:33,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
778,04/04/2019 14:51:36,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
779,04/04/2019 14:51:40,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
780,04/04/2019 14:51:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
781,04/04/2019 14:51:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
782,04/04/2019 14:51:52,290,248,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
783,04/04/2019 14:51:56,290,248,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
784,04/04/2019 14:52:00,290,238,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
785,04/04/2019 14:52:04,290,228,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
786,04/04/2019 14:52:08,285,228,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
787,04/04/2019 14:52:12,285,228,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
788,04/04/2019 14:52:16,285,222,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
789,04/04/2019 14:52:20,285,215,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
790,04/04/2019 14:52:24,285,216,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
791,04/04/2019 14:52:28,285,217,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
792,04/04/2019 14:52:32,285,217,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
793,04/04/2019 14:52:36,280,219,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
794,04/04/2019 14:52:40,280,219,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
795,04/04/2019 14:52:44,280,220,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
796,04/04/2019 14:52:48,280,228,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
797,04/04/2019 14:52:52,280,229,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
798,04/04/2019 14:52:56,290,229,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
799,04/04/2019 14:53:00,290,232,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
800,04/04/2019 14:53:04,290,232,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
801,04/04/2019 14:53:08,290,192,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
802,04/04/2019 14:53:12,290,191,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
803,04/04/2019 14:53:16,290,181,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
804,04/04/2019 14:53:20,290,177,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
805,04/04/2019 14:53:24,290,181,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
806,04/04/2019 14:53:27,290,187,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
807,04/04/2019 14:53:31,290,195,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
808,04/04/2019 14:53:35,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
809,04/04/2019 14:53:39,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
810,04/04/2019 14:53:43,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
811,04/04/2019 14:53:47,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
812,04/04/2019 14:53:51,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
813,04/04/2019 14:53:55,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
814,04/04/2019 14:53:59,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
815,04/04/2019 14:54:03,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
816,04/04/2019 14:54:07,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
817,04/04/2019 14:54:11,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
818,04/04/2019 14:54:15,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
819,04/04/2019 14:54:19,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
820,04/04/2019 14:54:23,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
821,04/04/2019 14:54:27,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
822,04/04/2019 14:54:31,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
823,04/04/2019 14:54:35,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
824,04/04/2019 14:54:39,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
825,04/04/2019 14:54:43,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
826,04/04/2019 14:54:47,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
827,04/04/2019 14:54:51,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
828,04/04/2019 14:54:55,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
829,04/04/2019 14:54:59,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
830,04/04/2019 14:55:03,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
831,04/04/2019 14:55:07,290,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
832,04/04/2019 14:55:11,260,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
833,04/04/2019 14:55:14,265,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
834,04/04/2019 14:55:18,270,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
835,04/04/2019 14:55:22,270,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
836,04/04/2019 14:55:26,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
837,04/04/2019 14:55:30,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
838,04/04/2019 14:55:34,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
839,04/04/2019 14:55:38,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
840,04/04/2019 14:55:42,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
841,04/04/2019 14:55:46,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
842,04/04/2019 14:55:50,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
843,04/04/2019 14:55:54,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
844,04/04/2019 14:55:58,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
845,04/04/2019 14:56:02,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
846,04/04/2019 14:56:06,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
847,04/04/2019 14:56:10,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
848,04/04/2019 14:56:14,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
849,04/04/2019 14:56:18,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
850,04/04/2019 14:56:22,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
851,04/04/2019 14:56:26,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
852,04/04/2019 14:56:30,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
853,04/04/2019 14:56:34,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
854,04/04/2019 14:56:38,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
855,04/04/2019 14:56:42,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
856,04/04/2019 14:56:46,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
857,04/04/2019 14:56:50,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
858,04/04/2019 14:56:54,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
859,04/04/2019 14:56:58,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
860,04/04/2019 14:57:02,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
861,04/04/2019 14:57:05,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
862,04/04/2019 14:57:09,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
863,04/04/2019 14:57:13,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
864,04/04/2019 14:57:17,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
865,04/04/2019 14:57:21,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
866,04/04/2019 14:57:25,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
867,04/04/2019 14:57:29,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
868,04/04/2019 14:57:33,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
869,04/04/2019 14:57:37,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
870,04/04/2019 14:57:41,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
871,04/04/2019 14:57:45,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
872,04/04/2019 14:57:49,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
873,04/04/2019 14:57:53,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
874,04/04/2019 14:57:57,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
875,04/04/2019 14:58:01,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
876,04/04/2019 14:58:05,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
877,04/04/2019 14:58:09,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
878,04/04/2019 14:58:13,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
879,04/04/2019 14:58:17,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
880,04/04/2019 14:58:21,300,202,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
